URL,ID,Website,Images_IA
https://www.prlib.ru/item/432814,osanitarnomsostojaniinashihvojskiihpoter71,56,56
https://www.prlib.ru/item/715099,osenatevtsarstvovaniepetravelikogo79,357,357
https://www.prlib.ru/item/1095673,osnovanieiosnovatelrusskogoteatrafgv10,139,139
https://www.prlib.ru/item/716185,osnovnyemomentyvrazvitiikommunistichesko57,60,60
https://www.prlib.ru/item/434999,osnovyreformmestnogoitsentralnogoupravl59,240,240
https://www.prlib.ru/item/355444,osobennostirusskogogovoravurzhumskomuezd5,84,84
https://www.prlib.ru/item/353836,osostaveidvizheniinaselenijapogubernijam20,202,202
https://www.prlib.ru/item/434965,osvjascheniepridelnogohramavoimjatrehsv77,12,12
https://www.prlib.ru/item/432823,osvjaschennomkoronovaniiiegodejstvijah34,18,18
https://www.prlib.ru/item/432821,osvjatojpravoslavnojtserkvi36,55,55
https://www.prlib.ru/item/432819,osvjaziflotaiberegovyhbatarejprioboronep56,25,25
https://www.prlib.ru/item/1473326,otaknazyvaemojvnarodeporchebrakovvsledst77,232,232
https://www.prlib.ru/item/435187,otchetborisoglebskojuezdnojzemskojupravy24,101,101
https://www.prlib.ru/item/820905,otchetbuzulukskogonizshegoselskohozjajs88,71,71
https://www.prlib.ru/item/435353,otchetkerenskojuezdnojzemskojupravyz28,44,44
https://www.prlib.ru/item/435398,otchetkobeljakskojuezdnojzemskojupravyod45,125,125
https://www.prlib.ru/item/435419,otchetlukojanovskojuezdnojzemskojupravy26,66,66
https://www.prlib.ru/item/435427,otchetlukojanovskojuezdnojzemskojupravy32,112,112
https://www.prlib.ru/item/435409,otchetlukojanovskojuezdnojzemskojupravy57,113,113
https://www.prlib.ru/item/435408,otchetlukojanovskojuezdnojzemskojupravy74,115,115
https://www.prlib.ru/item/435506,otchetnerehtskojuezdnojzemskojupravy64,138,-1
https://www.prlib.ru/item/714485,otchetnerehtskojuezdnojzemskojupravy66,105,105
https://www.prlib.ru/item/817442,otchetobaltajskojikirgizskojmissijahtoms26,,30
https://www.prlib.ru/item/435586,otchetodejatelnostiarhangelskogogubern58,195,195
https://www.prlib.ru/item/678284,otchetodejstvijahisummahchelovekoljubivo28,101,101
https://www.prlib.ru/item/677952,otchetodejstvijahisummahchelovekoljubivo74,108,108
https://www.prlib.ru/item/435743,otchetodesskojuezdnojzemskojupravyod90,135,135
https://www.prlib.ru/item/829665,otchetonachalnyhnarodnyhuchilischahmosk65,66,-1
https://www.prlib.ru/item/713629,otchetoprisuzhdeniilomonosovskihpremij74,45,45
https://www.prlib.ru/item/435667,otchetoreviziipskovskojduhovnojseminarii33,33,33
https://www.prlib.ru/item/770709,otchetosezdeuchaschihnachalnyhuchilisc14,20,20
https://www.prlib.ru/item/708813,otchetosostojaniiekaterinburgskojzhensko46,64,64
https://www.prlib.ru/item/708807,otchetosostojaniiekaterinburgskojzhensko93,28,28
https://www.prlib.ru/item/435684,otchetosostojaniiidejatelnostiimperator47,229,229
https://www.prlib.ru/item/435694,otchetosostojaniiidejatelnostinovocherk12,38,38
https://www.prlib.ru/item/435699,otchetosostojaniiinstitutainzhenerovpute83,28,28
https://www.prlib.ru/item/816599,otchetosostojaniinachalnyhuchilischtobo81,38,38
https://www.prlib.ru/item/752017,otchetosostojaniiolonetskojgubernskojgim17,84,84
https://www.prlib.ru/item/1737550,otchetosostojaniirostovskojmariinskojzhe25,26,26
https://www.prlib.ru/item/708846,otchetpoalekseevskomuekaterinburgskomure38,24,-1
https://www.prlib.ru/item/818674,otchetpobuzulukskomurealnomuuchilischu1,19,19
https://www.prlib.ru/item/1342267,otchetpodirektsiinarodnyhuchilischkostro42,120,120
https://www.prlib.ru/item/1342265,otchetpodirektsiinarodnyhuchilischkostro73,111,111
https://www.prlib.ru/item/1090306,otchetpokomandirovkenamurmanskijbereg50,66,66
https://www.prlib.ru/item/435879,otchetsamarskojuezdnojzemskojupravy61,156,156
https://www.prlib.ru/item/677907,otchetsapozhkovskojuezdnojzemskojupravyo87,121,121
https://www.prlib.ru/item/435225,otchetvetluzhskojuezdnojzemskojupravy4,105,105
https://www.prlib.ru/item/713475,otchetvetluzhskojuezdnojzemskojupravy53,251,251
https://www.prlib.ru/item/713675,otchetzemskojupravygdovskogouezdazav27,314,314
https://www.prlib.ru/item/810583,otechestvennajaistorijavsvjazisvseobsche28,452,452
https://www.prlib.ru/item/355542,otechestvennajavojna1812g76,278,278
https://www.prlib.ru/item/435111,otechestvennajavojnavpismahsovremenniko15,724,724
https://www.prlib.ru/item/738151,otechestvennyezapiskig311869t1821274,612,612
https://www.prlib.ru/item/435112,otechestvennyjpanteonilizhiznvelikihkn16,320,320
https://www.prlib.ru/item/355538,otetsioannilichsergievkronshtadtskijpro90,36,36
https://www.prlib.ru/item/435129,otkrytoepismoimperatorunikolajuii41,12,12
https://www.prlib.ru/item/355625,otnoshenijaimperatoranikolajapavlovichak79,19,19
https://www.prlib.ru/item/1291482,otnoshenijalejbnitsakrossiiipetruvelikom39,228,228
https://www.prlib.ru/item/435144,otnoshenijarossiikprussiivtsarstvovaniee80,204,204
https://www.prlib.ru/item/353864,otorgahzakaspijskoemoredrevnihsrednihino7,82,82
https://www.prlib.ru/item/435051,otpervojkovtorojmirovojvojne46,216,216
https://www.prlib.ru/item/355669,otryvkiizlektsijpofonetikeimorfologiirus66,110,110
https://www.prlib.ru/item/432988,otserkovnomhozjajstve7,155,155
https://www.prlib.ru/item/435075,otvettsarjaioannavasilevichagroznogojan0,101,101
https://www.prlib.ru/item/429319,ovlijaniiobschestvanaorganizatsijugosuda4,404,404
https://www.prlib.ru/item/429324,ovmeneniiponachalamteoriiidrevnegorussko2,245,245
https://www.prlib.ru/item/1428536,ovneseniiizmenenijvstatju2zakonarespubl60,3,3
https://www.prlib.ru/item/429605,ovoennojistorii86,47,47
https://www.prlib.ru/item/429610,ovoznagrazhdeniinevinnoksuduugolovnomupr20,115,115
https://www.prlib.ru/item/429644,ovsesoslovnojvolosti33,36,36
https://www.prlib.ru/item/429645,ovsjakojsoldatskojrabote84,30,30
https://www.prlib.ru/item/1472155,ozadachahizuchenijadrevnerusskojliteratu68,44,44
https://www.prlib.ru/item/429854,ozaseleniichernomorskogopoberezhjakavka20,43,43
https://www.prlib.ru/item/429859,ozemelnyhvladenijahvserossijskihmitropo26,819,819
https://www.prlib.ru/item/429860,ozemlepolovetskoj15,32,32
https://www.prlib.ru/item/352273,oznacheniigermanskogoivizantijskogovlija68,40,40
https://www.prlib.ru/item/429869,oznacheniiipravahrusskogodvorjanstva21,30,30
https://www.prlib.ru/item/352271,oznakahprepinanijavrusskomjazyke94,56,56
https://www.prlib.ru/item/436203,padeniekrepostnogopravavrossii15,413,413
https://www.prlib.ru/item/436235,pamjatiknjazjaaleksandranikolaevichagoli3,16,16
https://www.prlib.ru/item/356203,pamjatikonstantinadmitrievichaushinskogo66,236,236
https://www.prlib.ru/item/900271,pamjatipetrafrantsevichalesgafta69,344,344
https://www.prlib.ru/item/436249,pamjatitsarjaosvoboditeljaimperatoraale96,33,33
https://www.prlib.ru/item/1085533,pamjativelikogorusskogomatematikaxixstol31,24,24
https://www.prlib.ru/item/436259,pamjatkakubanskogokazachegovojska19,67,67
https://www.prlib.ru/item/356242,pamjatnajaknizhkapenzenskojgubernii23,409,409
https://www.prlib.ru/item/711922,pamjatnikinovojrusskojistoriit341,454,454
https://www.prlib.ru/item/436352,pamjatnikisibirskojistoriixviiivekakn276,598,68
https://www.prlib.ru/item/436304,pamjatnikvostochnojvojny18771878ggzak7,441,441
https://www.prlib.ru/item/436372,panegirikoprerogativahipravahottorzhestv51,18,18
https://www.prlib.ru/item/436375,panteonrossijskihavtorov14,58,58
https://www.prlib.ru/item/356539,partizanskoedvizhenievprimori13,264,264
https://www.prlib.ru/item/436529,patriarshijkazennyjprikazegovneshnjajai36,384,384
https://www.prlib.ru/item/1714938,pedagogicheskieuslovijaprofilaktikikseno38,21,21
https://www.prlib.ru/item/1671376,pedagogicheskoeobespecheniepovyshenijaka23,24,24
https://www.prlib.ru/item/1793064,pedagogicheskoesoprovozhdenieduhovnonra75,26,26
https://www.prlib.ru/item/436827,perehodcherezbalkanyotrjadageneraladju52,147,147
https://www.prlib.ru/item/357117,perekop12,272,272
https://www.prlib.ru/item/357120,peremenyvobmundirovaniiivooruzheniivojsk45,338,338
https://www.prlib.ru/item/436840,persijaturkestanhivaindijaostindska21,142,142
https://www.prlib.ru/item/436587,pervajavseobschajaperepisnaselenijaross93,28,28
https://www.prlib.ru/item/714815,pervoedvadtsatipjatiletiesanktpeterburgs20,129,129
https://www.prlib.ru/item/717155,pervoevodvorenievmoskvegrekolatinskojiob41,38,38
https://www.prlib.ru/item/436735,pervyerusskieknjazja16,34,34
https://www.prlib.ru/item/436739,pervyesorokletsnoshenijmezhdurossiejuian59,13,13
https://www.prlib.ru/item/436746,pervyjdekabristvladimirraevskij81,82,82
https://www.prlib.ru/item/436743,pervyjgodnikolajaii23,35,35
https://www.prlib.ru/item/436752,pervyjinternatsional91,72,72
https://www.prlib.ru/item/357102,pervyjtsarmoskovskijioannivvasilevichg57,119,119
https://www.prlib.ru/item/735615,pesnikrestjanselabelovolzhskogocheboksa51,172,172
https://www.prlib.ru/item/1784183,pesnisobrannyepvkireevskimch2pes29,220,220
https://www.prlib.ru/item/680938,petrivelikijiegodejateli84,90,90
https://www.prlib.ru/item/436886,petrpavlovichershovavtorskazkikonekgor12,220,220
https://www.prlib.ru/item/436889,petrsimonpallasegozhiznuchenyetrudyip6,242,242
https://www.prlib.ru/item/436878,petrvelikijkakprosvetitelrossii33,61,61
https://www.prlib.ru/item/436883,petrvelikijposlednijtsarmoskovskijiper13,165,165
https://www.prlib.ru/item/1333129,petrvelikijvnarodnyhpredanijahsevernogok27,22,22
https://www.prlib.ru/item/436872,petrvelikijvojnavfinljandiiv17121714go96,671,671
https://www.prlib.ru/item/961068,pisma-petra-velikagopisannyjakgeneralfel-56-images,266,-1
https://www.prlib.ru/item/436961,pismaekaterinyiikgrafustakelbergu89,62,62
https://www.prlib.ru/item/436959,pismagrimmakimperatritseekaterineii43,447,447
https://www.prlib.ru/item/357388,pismaibumagiimperatorapetravelikogot17,1012,1012
https://www.prlib.ru/item/357389,pismaibumagiimperatorapetravelikogot249,821,821
https://www.prlib.ru/item/357390,pismaibumagiimperatorapetravelikogot396,1167,1167
https://www.prlib.ru/item/1949011,pismaiotchetyoputeshestviivdolinurobi27,202,202
https://www.prlib.ru/item/436964,pismaizapiskiimperatritsyekaterinyvtoro13,164,164
https://www.prlib.ru/item/1624358,pismanfkatanovaizsibiriivostochnogotu18,126,126
https://www.prlib.ru/item/718334,pjatidesjatiletnijjubilejgrafasergijasem92,16,16
https://www.prlib.ru/item/441515,pjatidesjatiletnijjubilejsluzhby18261845,41,41
https://www.prlib.ru/item/437113,plachkajuschegosjagreshnika72,103,103
https://www.prlib.ru/item/437114,plachkajuschegosjagreshnika96,69,-1
https://www.prlib.ru/item/714303,planraspredelenijagodovyhzanjatijiinstru54,78,78
https://www.prlib.ru/item/1345564,podgotovkabuduschegouchiteljakekologopr44,23,23
https://www.prlib.ru/item/437758,podpisitsarejborisagodunovaialeksejamiha67,20,20
https://www.prlib.ru/item/437739,podvigirusskihmorskihofitserovnakrajnemv84,446,446
https://www.prlib.ru/item/956736,poetikoroliliistorijaodnojdruzhby5,100,100
https://www.prlib.ru/item/468593,pohoronyipominkiuchuvash68,39,-1
https://www.prlib.ru/item/437809,pokoreniekazanimoskovskimtsaremivanomvas44,91,91
https://www.prlib.ru/item/437826,polevajasluzhbaponovomuustavu37,151,151
https://www.prlib.ru/item/1345566,polikulturnoevospitaniepodrastajuschego72,52,52
https://www.prlib.ru/item/437862,politicheskajaprogrammaobschestvazemskij17,37,37
https://www.prlib.ru/item/714426,politicheskieprizraki42,131,131
https://www.prlib.ru/item/437897,politsejskoepravogandreevskogoprofess73,40,40
https://www.prlib.ru/item/692542,polnoesobranierusskihletopisejizdannoep40,359,359
https://www.prlib.ru/item/437936,polnoesobraniesochinenijaleksejastepanov89,533,533
https://www.prlib.ru/item/358473,polnoesobraniezakonovrossijskojimperiit23,741,741
https://www.prlib.ru/item/358533,polnoesobraniezakonovrossijskojimperiit44,833,833
https://www.prlib.ru/item/812599,polnoesobraniezakonovrossijskojimperiit62,1096,1096
https://www.prlib.ru/item/358507,polnoesobraniezakonovrossijskojimperiit73,1315,1315
https://www.prlib.ru/item/358705,polnyjslovarinostrannyhslovvoshedshihv32,592,592
https://www.prlib.ru/item/437973,polozheniedljarukovodstvaprisostavleniip54,27,27
https://www.prlib.ru/item/437976,polozhenieishtatdljamajakovilotsiibaltij63,41,41
https://www.prlib.ru/item/735212,polozhenienarodnogoobrazovanijavovladimi69,110,110
https://www.prlib.ru/item/438067,polozhenieobofitserskihchinahzapasaarmii71,100,100
https://www.prlib.ru/item/437997,polozhenieogorodskihuchilischah92,16,16
https://www.prlib.ru/item/437998,polozhenieogosudarstvennomopolchenii67,89,89
https://www.prlib.ru/item/437999,polozhenieogosudarstvennomopolchenii91,24,24
https://www.prlib.ru/item/687366,polozhenieolesnomimezhevominstitutesht74,39,39
https://www.prlib.ru/item/437996,polozhenieovysshihzhenskihkursahvmoskvei68,35,35
https://www.prlib.ru/item/1789397,polozhenieshkolnogodelavtverskojguberni17,103,103
https://www.prlib.ru/item/438126,ponjatieklevetykakprestuplenijaprotivch95,262,262
https://www.prlib.ru/item/438129,popechitelnyjsovetzavedenijobschestvenn45,656,656
https://www.prlib.ru/item/438130,popechitelstvooshkolahimperatorskogor18,27,27
https://www.prlib.ru/item/437613,popovodunovojvoennosanitarnojreformy70,31,31
https://www.prlib.ru/item/437616,popovoduperehodavkatolichestvoknjazhnyel71,28,28
https://www.prlib.ru/item/437621,popovodusochinenijprofessoraaromanovich83,36,36
https://www.prlib.ru/item/681520,poseviposadkalesa79,720,720
https://www.prlib.ru/item/1325829,posobiepriizucheniiistoriirusskojslovesn64,304,-1
https://www.prlib.ru/item/678387,postanovlenijaananevskogouezdnogozemsko69,139,139
https://www.prlib.ru/item/714926,postanovlenijaananevskogouezdnogozemsko73,480,480
https://www.prlib.ru/item/817207,postanovlenijaipraviladljauchenikovtobol55,18,18
https://www.prlib.ru/item/438506,postanovlenijanerehtskogouezdnogozems87,95,95
https://www.prlib.ru/item/677816,postanovlenijanovohoperskogouezdnogoz34,221,221
https://www.prlib.ru/item/955449,postanovlenijaovoennouchebnyhzavedenija26,702,702
https://www.prlib.ru/item/678027,postanovlenijarostovskogonadonuuezdno56,528,528
https://www.prlib.ru/item/438320,postanovlenijaverhnedneprovskogouezdnogo84,118,118
https://www.prlib.ru/item/714421,postanovlenijavesegonskogouezdnogozemsk12,229,229
https://www.prlib.ru/item/438408,postanovlenijavyshnevolotskogouezdnog8,250,250
https://www.prlib.ru/item/438445,postanovlenijazenkovskogouezdnogozemsko7,251,251
https://www.prlib.ru/item/717256,postrojkipolevyhperevjazochnyhpunktovvkr42,26,26
https://www.prlib.ru/item/438711,potselujissledovanijainabljudenija71,199,199
https://www.prlib.ru/item/438682,pouchenieouderzhaniiotprazdnoslovijaiskv65,8,8
https://www.prlib.ru/item/694926,povestvremennyhletpoipatskomuspisku58,206,206
https://www.prlib.ru/item/437702,povolzhevxviiinachalexviiiveka47,418,418
https://www.prlib.ru/item/437701,povolzhevxvixvivekah39,338,338
https://www.prlib.ru/item/713362,povoprosuopereseleniikrestjan53,22,22
https://www.prlib.ru/item/1500374,povoprosuosibirskomchernozeme47,44,44
https://www.prlib.ru/item/437797,pozemelnyjkreditvrossiiiotnoshenieegokk50,305,305
https://www.prlib.ru/item/437791,pozvonochnyetjumenskogookrugaiihrasprost27,82,82
https://www.prlib.ru/item/360431,prakticheskajarusskajagrammatikach1vv85,726,726
https://www.prlib.ru/item/360432,prakticheskajaslavjanskajagrammatikassis73,266,266
https://www.prlib.ru/item/1132280,prakticheskoeizlozhenietserkovnograzhda2,199,199
https://www.prlib.ru/item/1288535,pravaiobjazannostivoennyhsudovvinostrann53,84,84
https://www.prlib.ru/item/438735,pravasverhsrochnyhstroevyhunterofitsero54,12,12
https://www.prlib.ru/item/438747,pravdaobangliiirossiiinachejstoronepobe91,19,19
https://www.prlib.ru/item/438743,pravdaomuhammede30,33,33
https://www.prlib.ru/item/438750,pravdarusskaja65,124,124
https://www.prlib.ru/item/438767,praviladljadejstvijavoennotelegrafnyhpa10,86,86
https://www.prlib.ru/item/817206,praviladljapansionerovtobolskojgimnazii66,14,14
https://www.prlib.ru/item/712066,praviladljapriemavjunkerskieiurjadnichi35,98,98
https://www.prlib.ru/item/1341240,praviladljauchenitsgrajvoronskojzhenskoj51,24,24
https://www.prlib.ru/item/438774,praviladljaustrojstvapravoslavnyhtserkve73,18,18
https://www.prlib.ru/item/1731880,pravilaiprogrammydljapostupajuschihv1jk51,12,12
https://www.prlib.ru/item/1731879,pravilaiprogrammydljapostupajuschihv3jk19,20,20
https://www.prlib.ru/item/438789,pravilaonaznacheniidenezhnyhvydachpovedo48,29,29
https://www.prlib.ru/item/438794,pravilaopostrojkahvgorodahiselenijahsos17,50,50
https://www.prlib.ru/item/438807,pravilaproizvodstvadelvpolkovyhsudahpovo26,79,79
https://www.prlib.ru/item/438812,pravilaschetovodstvavmirovyhsudebnyhusta55,31,1
https://www.prlib.ru/item/438916,pravoslavievnyneshnejgrodnenskojgubernii6,31,-1
https://www.prlib.ru/item/417395,pravoslavnajabogoslovskajaentsiklopedija7,464,464
https://www.prlib.ru/item/438927,pravoslavnajabogoslovskajaentsiklopedija90,632,632
https://www.prlib.ru/item/817435,pravoslavnohristianskoeverouchenieilido98,580,580
https://www.prlib.ru/item/360421,prazdnikiipostyislama46,108,108
https://www.prlib.ru/item/439024,predpolozhenijaoborganizatsiivysshegomor34,225,225
https://www.prlib.ru/item/439099,prepodavanieistoriivuslovijahvelikojotec17,86,86
https://www.prlib.ru/item/439097,prepodavanieistoriivuslovijahvelikojotec40,66,66
https://www.prlib.ru/item/439098,prepodavanieistoriivuslovijahvelikojotec66,184,184
https://www.prlib.ru/item/439096,prepodavanieistoriivuslovijahvelikojotec76,60,-1
https://www.prlib.ru/item/439095,prepodavanieistoriivuslovijahvelikojotec84,140,140
https://www.prlib.ru/item/360931,prichitanjasevernogokrajasobrannyeev35,402,402
https://www.prlib.ru/item/1337777,prikameiznacheniedljanegovysshejshkoly49,16,16
https://www.prlib.ru/item/439338,prikazygeneralamdskobeleva1876188221,170,170
https://www.prlib.ru/item/439470,primenimylikartechnitsyvpolevyhsrazhenij84,21,21
https://www.prlib.ru/item/360907,prisjazhnyjpoverennyj98,614,614
https://www.prlib.ru/item/360902,prisoedineniekrymakrossiit317791780g14,776,776
https://www.prlib.ru/item/857194,privilegijavydannajaizdepartamentatorgo44,9,9
https://www.prlib.ru/item/857208,privilegijavydannajaizdepartamentatorgo63,4,4
https://www.prlib.ru/item/837030,privilegijavydannajaizdepartamentatorgo8,4,4
https://www.prlib.ru/item/836888,privilegijavydannajaizdepartamentatorgo9,6,6
https://www.prlib.ru/item/439600,prodovolstvievojskvmirnoeivoennoevremja4,99,99
https://www.prlib.ru/item/439626,proektpolozhenijaovsesoslovnojvolosti48,10,10
https://www.prlib.ru/item/830325,proektpreobrazovanijamorskihuchebnyhzave11,522,522
https://www.prlib.ru/item/439662,proektustavaimperatorskogoodesskogoobsch6,13,13
https://www.prlib.ru/item/817231,proektustavaobschestvavspomoschestvovani83,12,-1
https://www.prlib.ru/item/439579,programmadljasobiranijasvedenijobytemord44,14,14
https://www.prlib.ru/item/439584,programmakistoriilejbgvardiiulanskogoee65,44,44
https://www.prlib.ru/item/825212,programmapublichnyhkursovvimperatorskoms38,32,32
https://www.prlib.ru/item/720318,programmarjazanskogoremeslennogouchilisc2,14,14
https://www.prlib.ru/item/439597,progressivnyetechenijavkrestjanskomhozj60,269,269
https://www.prlib.ru/item/677413,proishozhdeniepervobytnyhverovanijpoteor27,27,27
https://www.prlib.ru/item/439678,proizvedenijanarodnojslovesnostiobrjady79,195,195
https://www.prlib.ru/item/361134,proizvoditelnyesilyrossii92,1279,1279
https://www.prlib.ru/item/440959,proletarskajarevoljutsijanadonusb140,120,120
https://www.prlib.ru/item/823563,proletarskajarevoljutsijanadonusb282,164,164
https://www.prlib.ru/item/823564,proletarskajarevoljutsijanadonusb339,136,136
https://www.prlib.ru/item/441079,protokolykaljazinskogouezdnogozemskog27,38,38
https://www.prlib.ru/item/441075,protokolykaljazinskogouezdnogozemskog53,103,103
https://www.prlib.ru/item/694916,protokolyzasedanijarheograficheskojkomis31,540,540
https://www.prlib.ru/item/860585,protokolyzasedanijsezdalesnichiholonets42,23,23
https://www.prlib.ru/item/361347,pskovskieletopisivyp11,216,216
https://www.prlib.ru/item/714271,pspallasadoktorameditsinyprofessoran67,618,618
https://www.prlib.ru/item/903861,pushkinvportretah7,284,284
https://www.prlib.ru/item/441215,puteshestvieantiohijskogopatriarhamakari62,174,174
https://www.prlib.ru/item/732516,puteshestviecherezmoskovijukornilijadebr87,330,330
https://www.prlib.ru/item/725686,puteshestvieekaterinyiivkrym78,152,152
https://www.prlib.ru/item/361403,puteshestvieigumenadaniilaposvjatojzemle60,462,462
https://www.prlib.ru/item/1626279,puteshestvienaseverivostoksibiriamidde92,312,312
https://www.prlib.ru/item/441235,puteshestvienaslednikatsesarevichapotobo76,30,30
https://www.prlib.ru/item/361406,puteshestvienavalaamvosvjatujuobiteli22,170,170
https://www.prlib.ru/item/441239,puteshestviepovostochnojsibirich1jaku53,312,312
https://www.prlib.ru/item/677606,puteshestviepozambeziieepritokamiotkryti11,356,356
https://www.prlib.ru/item/441220,puteshestvievjuzhnyjokeanivberingovproli26,438,438
https://www.prlib.ru/item/1272169,puteshestvievjuzhnyjokeanivberingovproli94,376,376
https://www.prlib.ru/item/1090759,puteshestvievmoskovijubaronaavgustinamaj88,264,264
https://www.prlib.ru/item/361520,rabocheedvizheniesemidesjatyhgodov46,268,268
https://www.prlib.ru/item/714186,raskolvnizuiraskolvverhu67,433,433
https://www.prlib.ru/item/714402,raspisanieipolozhenieoprizyveotpusknyhni47,93,93
https://www.prlib.ru/item/1626722,raspredelenieprepodavanijaarabskogopers63,60,60
https://www.prlib.ru/item/1731883,raspredelenieuchebnogomaterialaministers72,22,22
https://www.prlib.ru/item/441819,rasskazyizistoriizapadnyhokrainrossiivy4,188,188
https://www.prlib.ru/item/441818,rasskazyizistoriizapadnyhokrainrossiivy59,276,276
https://www.prlib.ru/item/361747,rasskazyochevidtsevopozharezimnegodvorts64,54,54
https://www.prlib.ru/item/441845,ratsionalizmipravoslavie39,40,40
https://www.prlib.ru/item/441573,razborkritikiknbestuzhevarjuminanasoc70,32,32
https://www.prlib.ru/item/361623,razgromgermanskojarmiiv1918g18,24,24
https://www.prlib.ru/item/361625,razgromnapoleonavrossiiv1812godu6,40,40
https://www.prlib.ru/item/441765,razjasneniedonesenijpravitelstvuopereh2,29,29
https://www.prlib.ru/item/441757,razrjadnyedjakixviveka17,760,760
https://www.prlib.ru/item/361542,razvedkiodrevnejshejrusslavjanskojgram95,480,480
https://www.prlib.ru/item/441581,razvedyvatelnajasluzhba86,40,40
https://www.prlib.ru/item/441586,razvitiezhenskogoobrazovanija56,47,47
https://www.prlib.ru/item/361692,razyskanijaonachalerusi79,476,476
https://www.prlib.ru/item/800062,razyskanijaonachalerusivmestovvedenijav19,580,580
https://www.prlib.ru/item/442014,rechistihiiissledovanijanapisannyeposl26,199,199
https://www.prlib.ru/item/442046,rechtsarjaivelikogoknjazjaivanavasilev73,18,18
https://www.prlib.ru/item/442003,reformyirevoljutsija53,19,19
https://www.prlib.ru/item/442102,rimskijkatolitsizmvrossiit288,594,594
https://www.prlib.ru/item/442104,rimskoekatolichestvoiegoierarhijavpodoli85,536,227
https://www.prlib.ru/item/1708981,rimt179,640,640
https://www.prlib.ru/item/843936,rodknjazejostrozhskihzaschititelejjugo7,88,88
https://www.prlib.ru/item/362062,rodnoeslovodljadetejmladshegovozrasta44,178,178
https://www.prlib.ru/item/1409466,rodnoeslovodljadetejmladshegovozrasta49,122,122
https://www.prlib.ru/item/1057218,rodnojjazykkakpredmetobuchenijavnarodno17,176,176
https://www.prlib.ru/item/1090703,rodoslovnyetablitsykistoriirossiisdrevne65,36,36
https://www.prlib.ru/item/362070,rodovojbytvnastojaschemnedavnemiotdalen15,328,328
https://www.prlib.ru/item/1843131,rossijaiazija13,592,592
https://www.prlib.ru/item/442270,rossijaikitaj47,90,90
https://www.prlib.ru/item/1987866,rossijaiturtsijaotvozniknovenijapolitic58,250,250
https://www.prlib.ru/item/732366,rossijaivostok76,260,260
https://www.prlib.ru/item/442173,rossijskajaistorijazhiznivsehdrevnihotsa58,504,504
https://www.prlib.ru/item/713221,rossijskiezakonyotorgovleipromyshlennost76,234,234
https://www.prlib.ru/item/362249,rossijskoamerikanskievladenija30,40,40
https://www.prlib.ru/item/694531,rozysknyedelaofedoreshaklovitomiegosoobs11,578,578
https://www.prlib.ru/item/732291,rukodelijaremeslapromyslyitorgovljazhi82,84,84
https://www.prlib.ru/item/442304,rukovodstvoartillerii70,503,503
https://www.prlib.ru/item/713099,rukovodstvokobrazovanijuupravlenijavvotc36,27,27
https://www.prlib.ru/item/442332,rukovodstvokpervonachalnomuizuchenijuru50,114,114
https://www.prlib.ru/item/442334,rukovodstvokpoznanijudejstvujuschihrussk68,924,924
https://www.prlib.ru/item/362352,rukovodstvokprepodavanijuporodnomuslovu20,132,132
https://www.prlib.ru/item/961656,rukovodstvokrusskojistorii35,184,184
https://www.prlib.ru/item/362358,rukovodstvokumstvennymuprazhnenijampripr79,198,198
https://www.prlib.ru/item/1091432,rukovodstvokvseobschejistoriich1vved74,708,708
https://www.prlib.ru/item/1091491,rukovodstvokvseobschejistoriich2otdn71,518,51
https://www.prlib.ru/item/442350,rukovodstvopovoennougolovnymzakonamdlja26,87,87
https://www.prlib.ru/item/442363,ruskajaistorijach10otaprelja1789doish98,194,194
https://www.prlib.ru/item/442364,ruskajaistorijach11otkonchinyekaterin39,258,258
https://www.prlib.ru/item/442365,ruskajaistorijach12otnashestvijafrant82,221,221
https://www.prlib.ru/item/442366,ruskajaistorijach14otvzjatijaparizhad50,119,119
https://www.prlib.ru/item/442368,ruskajaistorijach7edinoderzhavieitsar73,249,249
https://www.prlib.ru/item/442369,ruskajaistorijach8otkonchinypetraperv81,208,208
https://www.prlib.ru/item/442370,ruskajaistorijach9otvstuplenijanapres7,263,263
https://www.prlib.ru/item/1472326,russia11,258,258
https://www.prlib.ru/item/1472294,russia62,238,238
https://www.prlib.ru/item/1472309,russia71,344,344
https://www.prlib.ru/item/692850,russkajaistoricheskajabibliotekaizdavae42,886,886
https://www.prlib.ru/item/692852,russkajaistoricheskajabibliotekaizdavae44,664,664
https://www.prlib.ru/item/693241,russkajaistoricheskajabibliotekaizdavae53,934,934
https://www.prlib.ru/item/362437,russkajaistorija47,921,921
https://www.prlib.ru/item/442401,russkajaistorijach1drevnjajaistorija42,464,464
https://www.prlib.ru/item/362448,russkajaistorijach2otsmutnogovremenid86,310,-1
https://www.prlib.ru/item/713194,russkajaistorijaotdrevnejshihvremenperv28,6,6
https://www.prlib.ru/item/904606,russkajaistorijasdrevnejshihvrement122,372,372
https://www.prlib.ru/item/899887,russkajaistorijasdrevnejshihvrement439,448,448
https://www.prlib.ru/item/725815,russkajaistorijat2vyp19,334,-1
https://www.prlib.ru/item/725107,russkajaistorijavromanahipovestjahkn247,204,204
https://www.prlib.ru/item/715105,russkajaistorijavsvjazisistoriejvelikog59,157,157
https://www.prlib.ru/item/442398,russkajaistorijavzhizneopisanijaheeglavn19,604,290
