title,url
Бой у д. Долговка в ночь на 2.11.1919,http://elib.shpl.ru/ru/nodes/64684-boy-u-d-dolgovka-v-noch-na-2-11-1919
Бой у деревни Уцзягандза 12 января 1905 г.,http://elib.shpl.ru/ru/nodes/83343-boy-u-derevni-utszyagandza-12-yanvarya-1905-g
Бой у Коронеля 1 ноября 1914 г.,http://elib.shpl.ru/ru/nodes/54409-boy-u-koronelya-1-noyabrya-1914-g
Бой у Коронеля 1 ноября 1914 г.,http://elib.shpl.ru/ru/nodes/55131-boy-u-koronelya-1-noyabrya-1914-g
Бой у Кулевчи 30 мая 1829 г.,http://elib.shpl.ru/ru/nodes/75771-boy-u-kulevchi-30-maya-1829-g
Бой у Люзерорта и обстрел Виндавы 28 июня 1915 года,http://elib.shpl.ru/ru/nodes/73509-boy-u-lyuzerorta-i-obstrel-vindavy-28-iyunya-1915-goda
Бой у Меленьяно 8 июня 1859 г.,http://elib.shpl.ru/ru/nodes/55702-boy-u-melenyano-8-iyunya-1859-g
Бой у Обер-Селька и Ягеля 3 февраля 1864 г.,http://elib.shpl.ru/ru/nodes/55670-boy-u-ober-selka-i-yagelya-3-fevralya-1864-g
Бой у Санчахе 1 января 1905 г.,http://elib.shpl.ru/ru/nodes/83336-boy-u-sanchahe-1-yanvarya-1905-g
Бой у Тарутина 6 октября,http://elib.shpl.ru/ru/nodes/76010-boy-u-tarutina-6-oktyabrya
Бой у Тарутина 6 октября,http://elib.shpl.ru/ru/nodes/77317-boy-u-tarutina-6-oktyabrya
Бой у Фалкландских островов 8 декабря 1914 г.,http://elib.shpl.ru/ru/nodes/55132-boy-u-falklandskih-ostrovov-8-dekabrya-1914-g
Бой у Фалкландских островов 8 декабря 1914 года,http://elib.shpl.ru/ru/nodes/54410-boy-u-falklandskih-ostrovov-8-dekabrya-1914-goda
Бой у Эстергарна 2 июля 1915 г. ; Готланд,http://elib.shpl.ru/ru/nodes/73825-boy-u-estergarna-2-iyulya-1915-g-gotland
Болхов Орловского Наместничества,http://elib.shpl.ru/ru/nodes/705-bolhov-orlovskogo-namestnichestva
Бомбардировка Хартлепуля германскими линейными катерами 16 декабря 1914 г.,http://elib.shpl.ru/ru/nodes/55068-bombardirovka-hartlepulya-germanskimi-lineynymi-katerami-16-dekabrya-1914-g
Борзна Черниговской губернии,http://elib.shpl.ru/ru/nodes/1017-borzna-chernigovskoy-gubernii
Борисоглебск Тамбовской губернии,http://elib.shpl.ru/ru/nodes/824-borisoglebsk-tambovskoy-gubernii
Борисоглебск Ярославского Наместничества,http://elib.shpl.ru/ru/nodes/1042-borisoglebsk-yaroslavskogo-namestnichestva
Борович Новгородского Наместничества,http://elib.shpl.ru/ru/nodes/685-borovich-novgorodskogo-namestnichestva
Боровск Калужского Наместничества,http://elib.shpl.ru/ru/nodes/607-borovsk-kaluzhskogo-namestnichestva
Бородинская битва 26 августа 1812 года. План первоначального расположения войск,http://elib.shpl.ru/ru/nodes/5246-borodinskaya-bitva-26-avgusta-1812-goda-plan-pervonachalnogo-raspolozheniya-voysk
Борьба за Петроград,http://elib.shpl.ru/ru/nodes/61426-borba-za-petrograd
Борьба с Врангелем,http://elib.shpl.ru/ru/nodes/61425-borba-s-vrangelem
Босфор,http://elib.shpl.ru/ru/nodes/81499-bosfor
Брест-Литовск и окрестности,http://elib.shpl.ru/ru/nodes/75997-brest-litovsk-i-okrestnosti
Брест-Литовск и окрестные города,http://elib.shpl.ru/ru/nodes/77312-brest-litovsk-i-okrestnye-goroda
Бронницы Московского Наместничества,http://elib.shpl.ru/ru/nodes/242-bronnitsy-moskovskogo-namestnichestva
Брусиловский прорыв,http://elib.shpl.ru/ru/nodes/59077-brusilovskiy-proryv
Брянск Орловского Наместничества,http://elib.shpl.ru/ru/nodes/706-bryansk-orlovskogo-namestnichestva
Бугуруслан Оренбургской губернии,http://elib.shpl.ru/ru/nodes/703-buguruslan-orenburgskoy-gubernii
Буинск Симбирской губернии,http://elib.shpl.ru/ru/nodes/789-buinsk-simbirskoy-gubernii
Буй Костромского Наместничества,http://elib.shpl.ru/ru/nodes/625-buy-kostromskogo-namestnichestva
В Буковине,http://elib.shpl.ru/ru/nodes/63131-v-bukovine
В Дарданеллах,http://elib.shpl.ru/ru/nodes/63173-v-dardanellah
Валдай Новгородского Наместничества,http://elib.shpl.ru/ru/nodes/687-valday-novgorodskogo-namestnichestva
Валки Харьковского Наместничества,http://elib.shpl.ru/ru/nodes/966-valki-harkovskogo-namestnichestva
Валуйки Воронежского Наместничества,http://elib.shpl.ru/ru/nodes/496-valuyki-voronezhskogo-namestnichestva
Варна. Сражение при Курт-Тепе,http://elib.shpl.ru/ru/nodes/75764-varna-srazhenie-pri-kurt-tepe
Варнавино Костромского Наместничества,http://elib.shpl.ru/ru/nodes/626-varnavino-kostromskogo-namestnichestva
Варшава- Минск- Желехов,http://elib.shpl.ru/ru/nodes/63091-varshava-minsk-zhelehov
Варшава-Брест-Литовск-Ломжа,http://elib.shpl.ru/ru/nodes/63059-varshava-brest-litovsk-lomzha
Варшава-Модлин,http://elib.shpl.ru/ru/nodes/63113-varshava-modlin
Варшавское герцогство и прилегающие области,http://elib.shpl.ru/ru/nodes/62988-varshavskoe-gertsogstvo-i-prilegayuschie-oblasti
Василь Нижегородского Наместничества,http://elib.shpl.ru/ru/nodes/1059-vasil-nizhegorodskogo-namestnichestva
Васильков Киевской губернии,http://elib.shpl.ru/ru/nodes/619-vasilkov-kievskoy-gubernii
Велиж Полоцкого Наместничества,http://elib.shpl.ru/ru/nodes/739-velizh-polotskogo-namestnichestva
Великая Тартария,http://elib.shpl.ru/ru/nodes/2947-velikaya-tartariya
Великие Луки Псковского Наместничества,http://elib.shpl.ru/ru/nodes/752-velikie-luki-pskovskogo-namestnichestva
Великий Устюг Вологодского Наместничества,http://elib.shpl.ru/ru/nodes/475-velikiy-ustyug-vologodskogo-namestnichestva
Великобритания,http://elib.shpl.ru/ru/nodes/58630-velikobritaniya
Великое княжество Московское в начале 15 века,http://elib.shpl.ru/ru/nodes/3699-velikoe-knyazhestvo-moskovskoe-v-nachale-15-veka
Великое переселение народов 375-568 гг.,http://elib.shpl.ru/ru/nodes/97682-velikoe-pereselenie-narodov-375-568-gg
Великое сражение во Франции. 1918 г.,http://elib.shpl.ru/ru/nodes/58118-velikoe-srazhenie-vo-frantsii-1918-g
Вельск Вологодского Наместничества,http://elib.shpl.ru/ru/nodes/476-velsk-vologodskogo-namestnichestva
Венгрия и Румыния,http://elib.shpl.ru/ru/nodes/12468-vengriya-i-rumyniya
Венев Тульского Наместничества,http://elib.shpl.ru/ru/nodes/915-venev-tulskogo-namestnichestva
Верденская операция,http://elib.shpl.ru/ru/nodes/59076-verdenskaya-operatsiya
Вердон в 1916 г.,http://elib.shpl.ru/ru/nodes/57697-verdon-v-1916-g
Верен-Лаон-Краон. Окрестности,http://elib.shpl.ru/ru/nodes/63056-veren-laon-kraon-okrestnosti
Верея Московского Наместничества,http://elib.shpl.ru/ru/nodes/243-vereya-moskovskogo-namestnichestva
Верхнеднепровск Екатеринославской губернии,http://elib.shpl.ru/ru/nodes/586-verhnedneprovsk-ekaterinoslavskoy-gubernii
Верхний Ломов Пензенского Наместничества,http://elib.shpl.ru/ru/nodes/718-verhniy-lomov-penzenskogo-namestnichestva
Весьегонск Тверской губернии,http://elib.shpl.ru/ru/nodes/384-vesiegonsk-tverskoy-gubernii
Весьегонск Тверской губернии,http://elib.shpl.ru/ru/nodes/883-vesiegonsk-tverskoy-gubernii
Ветлуга Костромского Наместничества,http://elib.shpl.ru/ru/nodes/627-vetluga-kostromskogo-namestnichestva
Взятие Екатеринослава и Александровска и борьба против Махно,http://elib.shpl.ru/ru/nodes/58555-vzyatie-ekaterinoslava-i-aleksandrovska-i-borba-protiv-mahno
Взятие крепости Измаил,http://elib.shpl.ru/ru/nodes/12443-vzyatie-kreposti-izmail
Взятие Тян-Цзина (30 июля и 1 июня),http://elib.shpl.ru/ru/nodes/59206-vzyatie-tyan-tszina-30-iyulya-i-1-iyunya
Взятие штурмом укреплений Праги,http://elib.shpl.ru/ru/nodes/12444-vzyatie-shturmom-ukrepleniy-pragi
Вид Иркутска с севера,http://elib.shpl.ru/ru/nodes/12420-vid-irkutska-s-severa
Вид Новгорода Великого,http://elib.shpl.ru/ru/nodes/54319-vid-novgoroda-velikogo
Вид Тифлиса по Турнкфору и Шардену,http://elib.shpl.ru/ru/nodes/57409-vid-tiflisa-po-turnkforu-i-shardenu
Видлицкая операция и развитие наступления наших частей после поражения белофиннов,http://elib.shpl.ru/ru/nodes/64102-vidlitskaya-operatsiya-i-razvitie-nastupleniya-nashih-chastey-posle-porazheniya-belofinnov
Виды нового Херонеса,http://elib.shpl.ru/ru/nodes/79894-vidy-novogo-heronesa
"Византия, ее соседи и сношения в IX-X в.в.",http://elib.shpl.ru/ru/nodes/12395-vizantiya-ee-sosedi-i-snosheniya-v-ix-x-v-v
"Виленский военный округ. Почтовая карта губерний Виленского военного округа с показанием железных дорог телеграфн. линий и рек: судоходных и сплавных – Варшава, 1867.",http://elib.shpl.ru/ru/nodes/97740-vilenskiy-voennyy-okrug-pochtovaya-karta-guberniy-vilenskogo-voennogo-okruga-s-pokazaniem-zheleznyh-dorog-telegrafn-liniy-i-rek-sudohodnyh-i-splavnyh-locale-nil-varshava-1867
Виленский военный округ. Средне-Неманский район,http://elib.shpl.ru/ru/nodes/97374-vilenskiy-voennyy-okrug-sredne-nemanskiy-rayon
Виндава,http://elib.shpl.ru/ru/nodes/73513-vindava
Витебск Полацкого Наместничества,http://elib.shpl.ru/ru/nodes/738-vitebsk-polatskogo-namestnichestva
Владения Российской империи в 1855 г.,http://elib.shpl.ru/ru/nodes/89530-vladeniya-rossiyskoy-imperii-v-1855-g
Владения Российской империи в 1855-1881,http://elib.shpl.ru/ru/nodes/89532-vladeniya-rossiyskoy-imperii-v-1855-1881
Владения Российской империи в 1880 г.,http://elib.shpl.ru/ru/nodes/89533-vladeniya-rossiyskoy-imperii-v-1880-g
Владикавказская и Закавказская железные дороги,http://elib.shpl.ru/ru/nodes/93298-vladikavkazskaya-i-zakavkazskaya-zheleznye-dorogi
Владимир,http://elib.shpl.ru/ru/nodes/261-vladimir
Вновь возведенная жилая площадь в городских поселениях в кв. м. на 1000 городского населения за 1923-1926 гг.,http://elib.shpl.ru/ru/nodes/60453-vnov-vozvedennaya-zhilaya-ploschad-v-gorodskih-poseleniyah-v-kv-m-na-1000-gorodskogo-naseleniya-za-1923-1926-gg
Вновь возведенная жилая площадь в городских поселениях в кв. м. на 1000 городского населения за 1926 г.,http://elib.shpl.ru/ru/nodes/60454-vnov-vozvedennaya-zhilaya-ploschad-v-gorodskih-poseleniyah-v-kv-m-na-1000-gorodskogo-naseleniya-za-1926-g
Военно-историческая карта Кубанской области,http://elib.shpl.ru/ru/nodes/61429-voenno-istoricheskaya-karta-kubanskoy-oblasti
Военно-политическая группировка держав Европы к началу войны 1914-1918 гг.,http://elib.shpl.ru/ru/nodes/92244-voenno-politicheskaya-gruppirovka-derzhav-evropy-k-nachalu-voyny-1914-1918-gg
Военные действия в Восточной Пруссии 1-14 сентября 1914 г. Отступление 1-й русской армии генерала Ренненкампфа,http://elib.shpl.ru/ru/nodes/92602-voennye-deystviya-v-vostochnoy-prussii-1-14-sentyabrya-1914-g-otstuplenie-1-y-russkoy-armii-generala-rennenkampfa
Военные действия в германских колониях в Африке (1914-1918 гг.),http://elib.shpl.ru/ru/nodes/92621-voennye-deystviya-v-germanskih-koloniyah-v-afrike-1914-1918-gg
"Военные действия в проливах Босфор, Дарданеллы и у Суэцкого канала",http://elib.shpl.ru/ru/nodes/93076-voennye-deystviya-v-prolivah-bosfor-dardanelly-i-u-suetskogo-kanala
"Военные действия в Хиве, Ахал-Теке и Ахал-Текинский оазис",http://elib.shpl.ru/ru/nodes/12448-voennye-deystviya-v-hive-ahal-teke-i-ahal-tekinskiy-oazis
Военные действия к востоку от Праги,http://elib.shpl.ru/ru/nodes/63090-voennye-deystviya-k-vostoku-ot-pragi
Военные действия на сербском фронте с 12 августа по 13 декабря 1914 года,http://elib.shpl.ru/ru/nodes/92250-voennye-deystviya-na-serbskom-fronte-s-12-avgusta-po-13-dekabrya-1914-goda
Военные действия Суворова в Польше,http://elib.shpl.ru/ru/nodes/12445-voennye-deystviya-suvorova-v-polshe
Военные укрепления запорожцев,http://elib.shpl.ru/ru/nodes/79958-voennye-ukrepleniya-zaporozhtsev
Воздушная война,http://elib.shpl.ru/ru/nodes/81851-vozdushnaya-voyna
Война 1812 года. Лагерь русских войск при Дриссе.,http://elib.shpl.ru/ru/nodes/4052-voyna-1812-goda-lager-russkih-voysk-pri-drisse
Война с Турцией,http://elib.shpl.ru/ru/nodes/12446-voyna-s-turtsiey
Война со Швецией 1741-1743 и 1788-1790 г. г.,http://elib.shpl.ru/ru/nodes/75725-voyna-so-shvetsiey-1741-1743-i-1788-1790-g-g
Война со Швецией 1808-1809 гг.,http://elib.shpl.ru/ru/nodes/75750-voyna-so-shvetsiey-1808-1809-gg
Войска Кутузова и турок в июле 1811 г.,http://elib.shpl.ru/ru/nodes/75757-voyska-kutuzova-i-turok-v-iyule-1811-g
"Войска между местечками Ютербок, Марцане, Цана, Зейда",http://elib.shpl.ru/ru/nodes/74972-voyska-mezhdu-mestechkami-yuterbok-martsane-tsana-zeyda
Вологда,http://elib.shpl.ru/ru/nodes/473-vologda
Волоколамск Московского Наместничества,http://elib.shpl.ru/ru/nodes/244-volokolamsk-moskovskogo-namestnichestva
Волости Архангельской губернии,http://elib.shpl.ru/ru/nodes/13006-volosti-arhangelskoy-gubernii
Волости Астраханской губернии,http://elib.shpl.ru/ru/nodes/13007-volosti-astrahanskoy-gubernii
Волости Бакинской губернии,http://elib.shpl.ru/ru/nodes/12794-volosti-bakinskoy-gubernii
Волости Бессарабской губернии,http://elib.shpl.ru/ru/nodes/13008-volosti-bessarabskoy-gubernii
Волости Виленской губернии,http://elib.shpl.ru/ru/nodes/13009-volosti-vilenskoy-gubernii
